workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,error
109,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,7,MF,9,
109,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,7,MF,10,
109,Comprehensive,female,man_woman,God,male_adoption,goddess,7,MF,11,
109,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,7,MF,12,
109,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,7,MF,13,
109,Comprehensive,male,suffix,Emperor,male_adoption,emperor,2,MF,14,
109,Comprehensive,neutral,suffix,Heir,male_adoption,heir,3,MF,15,
109,Comprehensive,male,man_woman,Anchor,clipping,anchorman,1,MF,16,
109,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,2,MF,17,
109,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,MF,18,
109,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,19,
109,Comprehensive,male,suffix,Hero,male_adoption,hero,4,MF,20,
109,Comprehensive,neutral,man_woman,Chair,clipping,board chair,3,MF,21,
109,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,22,
109,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,1,MF,23,
109,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,MF,24,
109,Comprehensive,neutral,suffix,Usher,male_adoption,usher,3,MF,25,
109,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,3,MF,26,
109,Comprehensive,male,suffix,Host,male_adoption,host,2,MF,27,
109,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,4,MF,28,
109,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,3,MF,29,
109,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,2,MF,30,
109,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,7,MF,31,
109,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,2,MF,32,
109,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,7,MF,33,
109,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,3,MF,34,
109,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,7,MF,35,
109,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,2,MF,36,
109,Comprehensive,neutral,suffix,Villain,male_adoption,villain,3,MF,37,
109,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,3,MF,38,
109,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,39,
109,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,3,MF,40,
109,Comprehensive,female,suffix,Actor,male_adoption,actress,7,MF,41,
109,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,MF,42,
45,Comprehensive,,,example1,,,6,,2,
45,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,3,MF,4,
45,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,2,MF,5,
45,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,6,MF,6,
45,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,4,MF,7,
45,Comprehensive,male,suffix,Actor,male_adoption,actor,1,MF,8,
45,Comprehensive,male,suffix,Villain,male_adoption,villain,4,MF,9,
45,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,6,MF,10,
45,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,11,
45,Comprehensive,neutral,suffix,Heir,male_adoption,heir,4,MF,12,
45,Comprehensive,female,man_woman,Chair,clipping,chairwoman,7,MF,13,
45,Comprehensive,male,man_woman,God,male_adoption,god,4,MF,14,
45,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,7,MF,15,
45,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,3,MF,16,
45,Comprehensive,female,suffix,Hero,male_adoption,heroine,7,MF,17,
45,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,18,
45,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,7,MF,19,
45,Comprehensive,female,suffix,Host,male_adoption,hostess,7,MF,20,
45,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,1,MF,21,
45,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,3,MF,22,
45,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,1,MF,23,
45,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,1,MF,24,
45,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,1,MF,25,
45,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,7,MF,26,
45,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,7,MF,27,
45,Comprehensive,neutral,man_woman,Assemblyperson,person_compound,assemblyperson,4,MF,28,
45,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,2,MF,29,
45,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,MF,30,
45,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,4,MF,31,
45,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,MF,32,
45,Comprehensive,male,suffix,Usher,male_adoption,usher,4,MF,33,
45,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,1,MF,34,
45,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,35,
45,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,1,MF,36,
45,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,MF,37,
45,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,38,
45,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,MF,39,
45,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,4,MF,40,
45,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,7,MF,41,
45,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,42,
16,Comprehensive,,,example1,,,6,,2,
16,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,4,
16,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,7,MF,5,
16,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,2,MF,6,
16,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,1,MF,7,
16,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,8,
16,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,1,MF,9,
16,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,2,MF,10,
16,Comprehensive,male,suffix,Heir,male_adoption,heir,2,MF,11,
16,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,1,MF,12,
16,Comprehensive,neutral,suffix,Host,male_adoption,host,2,MF,13,
16,Comprehensive,neutral,man_woman,Chair,clipping,board chair,3,MF,14,
16,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,7,MF,15,
16,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,16,
16,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,17,
16,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,2,MF,18,
16,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,4,MF,19,
16,Comprehensive,neutral,suffix,Villain,male_adoption,villain,2,MF,20,
16,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,1,MF,21,
16,Comprehensive,neutral,suffix,Usher,male_adoption,usher,2,MF,22,
16,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,23,
16,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,1,MF,24,
16,Comprehensive,female,suffix,Actor,male_adoption,actress,7,MF,25,
16,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,MF,26,
16,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,6,MF,27,
16,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,1,MF,28,
16,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,1,MF,29,
16,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,1,MF,30,
16,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,6,MF,31,
16,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,3,MF,32,
16,Comprehensive,female,boy_girl,Newsboy,male_adoption,newsgirl,7,MF,33,
16,Comprehensive,neutral,man_woman,God,male_adoption,god,1,MF,34,
16,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,1,MF,35,
16,Comprehensive,male,suffix,Hero,male_adoption,hero,2,MF,36,
16,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,7,MF,37,
16,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,38,
16,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,1,MF,39,
16,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,7,MF,40,
16,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,41,
16,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,MF,42,
95,Comprehensive,,,example1,,,5,,2,
95,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,2,MF,4,
95,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,1,MF,5,
95,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,5,MF,6,
95,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,7,
95,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,3,MF,8,
95,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,4,MF,9,
95,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,1,MF,10,
95,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,1,MF,11,
95,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,MF,12,
95,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,3,MF,13,
95,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,7,MF,14,
95,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,3,MF,15,
95,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,1,MF,16,
95,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,MF,17,
95,Comprehensive,female,man_woman,Chair,clipping,chairwoman,7,MF,18,
95,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,1,MF,19,
95,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,1,MF,20,
95,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,7,MF,21,
95,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,MF,22,
95,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,23,
95,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,7,MF,24,
95,Comprehensive,male,suffix,Actor,male_adoption,actor,4,MF,25,
95,Comprehensive,male,man_woman,God,male_adoption,god,4,MF,26,
95,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,1,MF,27,
95,Comprehensive,female,suffix,Villain,male_adoption,villainess,7,MF,28,
95,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,7,MF,29,
95,Comprehensive,female,suffix,Host,male_adoption,hostess,7,MF,30,
95,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,1,MF,31,
95,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,32,
95,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,1,MF,33,
95,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,4,MF,34,
95,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,7,MF,35,
95,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,7,MF,36,
95,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,MF,37,
95,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,7,MF,38,
95,Comprehensive,male,suffix,Usher,male_adoption,usher,4,MF,39,
95,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,7,MF,40,
95,Comprehensive,male,suffix,Heir,male_adoption,heir,4,MF,41,
95,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,3,MF,42,
49,Comprehensive,,,example1,,,6,,2,
49,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,1,FM,4,
49,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,1,FM,5,
49,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,1,FM,6,
49,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,6,FM,7,
49,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,1,FM,8,
49,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,9,
49,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,6,FM,10,
49,Comprehensive,male,suffix,Emperor,male_adoption,emperor,7,FM,11,
49,Comprehensive,neutral,suffix,Actor,male_adoption,actor,5,FM,12,
49,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,6,FM,13,
49,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,6,FM,14,
49,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,5,FM,15,
49,Comprehensive,male,suffix,Hero,male_adoption,hero,4,FM,16,
49,Comprehensive,neutral,suffix,Usher,male_adoption,usher,5,FM,17,
49,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,6,FM,18,
49,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,5,FM,19,
49,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,5,FM,20,
49,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,2,FM,21,
49,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,6,FM,22,
49,Comprehensive,female,suffix,Villain,male_adoption,villainess,1,FM,23,
49,Comprehensive,male,man_woman,Anchor,clipping,anchorman,7,FM,24,
49,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,1,FM,25,
49,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,1,FM,26,
49,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,6,FM,27,
49,Comprehensive,female,man_woman,God,male_adoption,goddess,1,FM,28,
49,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,1,FM,29,
49,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,FM,30,
49,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,5,FM,31,
49,Comprehensive,male,suffix,Host,male_adoption,host,5,FM,32,
49,Comprehensive,male,man_woman,Chair,clipping,chairman,6,FM,33,
49,Comprehensive,male,man_woman,Layperson,person_compound,layman,5,FM,34,
49,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,7,FM,35,
49,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,6,FM,36,
49,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,1,FM,37,
49,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,6,FM,38,
49,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,6,FM,39,
49,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,1,FM,40,
49,Comprehensive,female,suffix,Heir,male_adoption,heiress,1,FM,41,
49,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,3,FM,42,
106,Comprehensive,,,example1,,,5,,2,
106,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,2,MF,4,
106,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,1,MF,5,
106,Comprehensive,neutral,man_woman,Crewmember,neutral_compound,crewmember,4,MF,6,
106,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,7,
106,Comprehensive,male,suffix,Heir,male_adoption,heir,3,MF,8,
106,Comprehensive,male,suffix,Villain,male_adoption,villain,4,MF,9,
106,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,10,
106,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,MF,11,
106,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,2,MF,12,
106,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,MF,13,
106,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,14,
106,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,15,
106,Comprehensive,male,suffix,Usher,male_adoption,usher,4,MF,16,
106,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,3,MF,17,
106,Comprehensive,female,suffix,Emperor,male_adoption,empress,7,MF,18,
106,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,19,
106,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,5,MF,20,
106,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,7,MF,21,
106,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,1,MF,22,
106,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,MF,23,
106,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,24,
106,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,4,MF,25,
106,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,26,
106,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,3,MF,27,
106,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,7,MF,28,
106,Comprehensive,male,man_woman,Anchor,clipping,anchorman,2,MF,29,
106,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,MF,30,
106,Comprehensive,female,man_woman,God,male_adoption,goddess,7,MF,31,
106,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,2,MF,32,
106,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,3,MF,33,
106,Comprehensive,neutral,suffix,Host,male_adoption,host,4,MF,34,
106,Comprehensive,male,man_woman,Chair,clipping,chairman,3,MF,35,
106,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,36,
106,Comprehensive,female,suffix,Actor,male_adoption,actress,7,MF,37,
106,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,38,
106,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,2,MF,39,
106,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,MF,40,
106,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,3,MF,41,
106,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,4,MF,42,
38,Comprehensive,,,example1,,,5,,2,
38,Comprehensive,female,suffix,Heir,male_adoption,heiress,1,FM,4,
38,Comprehensive,male,suffix,Host,male_adoption,host,5,FM,5,
38,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,4,FM,6,
38,Comprehensive,male,suffix,Actor,male_adoption,actor,5,FM,7,
38,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,5,FM,8,
38,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,1,FM,9,
